Y 70000 Target 0 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 1000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 1500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 2000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 2500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 3000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 3500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 4000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 4500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 5000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 5500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 6000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 6500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 7000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 7500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 8000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 8500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 9000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 9500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 10000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 10500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 11000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 11500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 12000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 12500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 13000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 13500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 14000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 14500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 15000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 15500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 16000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 16500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 17000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 17500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 18000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 18500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 19000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 19500 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
Y 70000 Target 20000 Coverage 25000 Count 50 AvgYHat 52783.356 FP 0.12 FN 0 Alarms 0.12 Bounds 1
